state,date,value
ND,1996-01-01,31470.0
ND,1997-01-01,31660.0
ND,1998-01-01,30300.0
ND,1999-01-01,32660.0
ND,2000-01-01,36000.0
ND,2001-01-01,35790.0
ND,2002-01-01,36200.0
ND,2003-01-01,40410.0
ND,2004-01-01,39220.0
ND,2005-01-01,42190.0
ND,2006-01-01,41050.0
ND,2007-01-01,47210.0
ND,2008-01-01,49630.0
ND,2009-01-01,50080.0
ND,2010-01-01,51010.0
ND,2011-01-01,56360.0
ND,2012-01-01,55770.0
ND,2013-01-01,59150.0
ND,2014-01-01,60730.0
ND,2015-01-01,57420.0
ND,2016-01-01,60180.0
ND,2017-01-01,60170.0
ND,2018-01-01,66510.0
ND,2019-01-01,70030.0
ND,2020-01-01,64120.0
ND,2021-01-01,68880.0
ND,2022-01-01,78720.0
ND,2023-01-01,76960.0
ND,2024-01-01,88080.0
OH,1984-01-01,23120.0
OH,1985-01-01,25170.0
OH,1986-01-01,25120.0
OH,1987-01-01,25770.0
OH,1988-01-01,27740.0
OH,1989-01-01,29020.0
OH,1990-01-01,30010.0
OH,1991-01-01,29790.0
OH,1992-01-01,31400.0
OH,1993-01-01,31290.0
OH,1994-01-01,31860.0
OH,1995-01-01,34940.0
OH,1996-01-01,34070.0
OH,1997-01-01,36130.0
OH,1998-01-01,38930.0
OH,1999-01-01,39490.0
OH,2000-01-01,42960.0
OH,2001-01-01,41790.0
OH,2002-01-01,42680.0
OH,2003-01-01,43520.0
OH,2004-01-01,43060.0
OH,2005-01-01,44200.0
OH,2006-01-01,45900.0
OH,2007-01-01,49100.0
OH,2008-01-01,46930.0
OH,2009-01-01,45880.0
OH,2010-01-01,45890.0
OH,2011-01-01,44650.0
OH,2012-01-01,44380.0
OH,2013-01-01,50750.0
OH,2014-01-01,49640.0
OH,2015-01-01,53300.0
OH,2016-01-01,53990.0
OH,2017-01-01,60690.0
OH,2018-01-01,61630.0
OH,2019-01-01,64660.0
OH,2020-01-01,60380.0
OH,2021-01-01,62690.0
OH,2022-01-01,67520.0
OH,2023-01-01,73770.0
OH,2024-01-01,80520.0
OK,1984-01-01,21150.0
OK,1985-01-01,21210.0
OK,1986-01-01,20950.0
OK,1987-01-01,21690.0
OK,1988-01-01,23670.0
OK,1989-01-01,23670.0
OK,1990-01-01,24380.0
OK,1991-01-01,25460.0
OK,1992-01-01,25280.0
OK,1993-01-01,26260.0
OK,1994-01-01,26990.0
OK,1995-01-01,26310.0
OK,1996-01-01,27440.0
OK,1997-01-01,31350.0
OK,1998-01-01,33730.0
OK,1999-01-01,32680.0
OK,2000-01-01,32430.0
OK,2001-01-01,35610.0
OK,2002-01-01,36460.0
OK,2003-01-01,35900.0
OK,2004-01-01,39610.0
OK,2005-01-01,37650.0
OK,2006-01-01,38840.0
OK,2007-01-01,43220.0
OK,2008-01-01,46110.0
OK,2009-01-01,45880.0
OK,2010-01-01,43100.0
OK,2011-01-01,48460.0
OK,2012-01-01,48410.0
OK,2013-01-01,46160.0
OK,2014-01-01,47200.0
OK,2015-01-01,47080.0
OK,2016-01-01,50940.0
OK,2017-01-01,51880.0
OK,2018-01-01,54430.0
OK,2019-01-01,59400.0
OK,2020-01-01,52470.0
OK,2021-01-01,60100.0
OK,2022-01-01,63440.0
OK,2023-01-01,67330.0
OK,2024-01-01,65310.0
OR,1984-01-01,21400.0
OR,1985-01-01,21890.0
OR,1986-01-01,24770.0
OR,1987-01-01,25040.0
OR,1988-01-01,27750.0
OR,1989-01-01,28530.0
OR,1990-01-01,29280.0
OR,1991-01-01,30190.0
OR,1992-01-01,31930.0
OR,1993-01-01,33140.0
OR,1994-01-01,31460.0
OR,1995-01-01,36370.0
OR,1996-01-01,35490.0
OR,1997-01-01,37250.0
OR,1998-01-01,39070.0
OR,1999-01-01,40620.0
OR,2000-01-01,42500.0
OR,2001-01-01,41270.0
OR,2002-01-01,41800.0
OR,2003-01-01,41640.0
OR,2004-01-01,40990.0
OR,2005-01-01,44160.0
OR,2006-01-01,47090.0
OR,2007-01-01,50240.0
OR,2008-01-01,51730.0
OR,2009-01-01,49100.0
OR,2010-01-01,50600.0
OR,2011-01-01,51530.0
OR,2012-01-01,51780.0
OR,2013-01-01,49000.0
OR,2014-01-01,58880.0
OR,2015-01-01,60830.0
OR,2016-01-01,59140.0
OR,2017-01-01,62500.0
OR,2018-01-01,69170.0
OR,2019-01-01,74410.0
OR,2020-01-01,76850.0
OR,2021-01-01,81850.0
OR,2022-01-01,86780.0
OR,2023-01-01,88740.0
OR,2024-01-01,89700.0
PA,1984-01-01,20350.0
PA,1985-01-01,22880.0
PA,1986-01-01,23810.0
PA,1987-01-01,25420.0
PA,1988-01-01,26740.0
PA,1989-01-01,28690.0
PA,1990-01-01,29010.0
PA,1991-01-01,30370.0
PA,1992-01-01,29880.0
PA,1993-01-01,31000.0
PA,1994-01-01,32070.0
PA,1995-01-01,34520.0
PA,1996-01-01,34900.0
PA,1997-01-01,37520.0
PA,1998-01-01,39020.0
PA,1999-01-01,37760.0
PA,2000-01-01,42180.0
PA,2001-01-01,43500.0
PA,2002-01-01,42500.0
PA,2003-01-01,42930.0
PA,2004-01-01,44110.0
PA,2005-01-01,46300.0
PA,2006-01-01,48480.0
PA,2007-01-01,48440.0
PA,2008-01-01,51400.0
PA,2009-01-01,48170.0
PA,2010-01-01,48310.0
PA,2011-01-01,49910.0
PA,2012-01-01,51900.0
PA,2013-01-01,55160.0
PA,2014-01-01,55170.0
PA,2015-01-01,60390.0
PA,2016-01-01,60980.0
PA,2017-01-01,61290.0
PA,2018-01-01,64520.0
PA,2019-01-01,70580.0
PA,2020-01-01,70790.0
PA,2021-01-01,72630.0
PA,2022-01-01,72210.0
PA,2023-01-01,79820.0
PA,2024-01-01,80060.0
RI,1984-01-01,21610.0
RI,1985-01-01,24630.0
RI,1986-01-01,26540.0
RI,1987-01-01,28290.0
RI,1988-01-01,29840.0
RI,1989-01-01,30120.0
RI,1990-01-01,31970.0
RI,1991-01-01,30840.0
RI,1992-01-01,30430.0
RI,1993-01-01,33510.0
RI,1994-01-01,31930.0
RI,1995-01-01,35360.0
RI,1996-01-01,36990.0
RI,1997-01-01,34800.0
RI,1998-01-01,40690.0
RI,1999-01-01,42720.0
RI,2000-01-01,42200.0
RI,2001-01-01,45720.0
RI,2002-01-01,42420.0
RI,2003-01-01,44710.0
RI,2004-01-01,47940.0
RI,2005-01-01,49480.0
RI,2006-01-01,53740.0
RI,2007-01-01,54210.0
RI,2008-01-01,53240.0
RI,2009-01-01,51630.0
RI,2010-01-01,51620.0
RI,2011-01-01,49030.0
RI,2012-01-01,56070.0
RI,2013-01-01,56320.0
RI,2014-01-01,58630.0
RI,2015-01-01,55700.0
RI,2016-01-01,61530.0
RI,2017-01-01,65400.0
RI,2018-01-01,62270.0
RI,2019-01-01,70150.0
RI,2020-01-01,80170.0
RI,2021-01-01,74980.0
RI,2022-01-01,80650.0
RI,2023-01-01,81860.0
RI,2024-01-01,92290.0
SC,1984-01-01,20310.0
SC,1985-01-01,20040.0
SC,1986-01-01,21970.0
SC,1987-01-01,25050.0
SC,1988-01-01,25530.0
SC,1989-01-01,23800.0
SC,1990-01-01,28740.0
SC,1991-01-01,27460.0
SC,1992-01-01,27580.0
SC,1993-01-01,26050.0
SC,1994-01-01,29850.0
SC,1995-01-01,29070.0
SC,1996-01-01,34670.0
SC,1997-01-01,34260.0
SC,1998-01-01,33270.0
SC,1999-01-01,36460.0
SC,2000-01-01,37570.0
SC,2001-01-01,37740.0
SC,2002-01-01,37810.0
SC,2003-01-01,38480.0
SC,2004-01-01,38690.0
SC,2005-01-01,40230.0
SC,2006-01-01,39620.0
SC,2007-01-01,44210.0
SC,2008-01-01,42160.0
SC,2009-01-01,41100.0
SC,2010-01-01,41700.0
SC,2011-01-01,40080.0
SC,2012-01-01,44400.0
SC,2013-01-01,43560.0
SC,2014-01-01,44930.0
SC,2015-01-01,46360.0
SC,2016-01-01,54340.0
SC,2017-01-01,54540.0
SC,2018-01-01,57440.0
SC,2019-01-01,62030.0
SC,2020-01-01,60340.0
SC,2021-01-01,62540.0
SC,2022-01-01,61770.0
SC,2023-01-01,69100.0
SC,2024-01-01,76780.0
SD,1984-01-01,19410.0
SD,1985-01-01,18140.0
SD,1986-01-01,19900.0
SD,1987-01-01,21150.0
SD,1988-01-01,22290.0
SD,1989-01-01,24110.0
SD,1990-01-01,24570.0
SD,1991-01-01,24640.0
SD,1992-01-01,26260.0
SD,1993-01-01,27740.0
SD,1994-01-01,29730.0
SD,1995-01-01,29580.0
SD,1996-01-01,29530.0
SD,1997-01-01,29690.0
SD,1998-01-01,32790.0
SD,1999-01-01,35830.0
SD,2000-01-01,36480.0
SD,2001-01-01,39670.0
SD,2002-01-01,37870.0
SD,2003-01-01,39520.0
SD,2004-01-01,41110.0
SD,2005-01-01,43150.0
SD,2006-01-01,45430.0
SD,2007-01-01,46420.0
SD,2008-01-01,51600.0
SD,2009-01-01,45830.0
SD,2010-01-01,45350.0
SD,2011-01-01,47220.0
SD,2012-01-01,49420.0
SD,2013-01-01,53410.0
SD,2014-01-01,53050.0
SD,2015-01-01,55070.0
SD,2016-01-01,57450.0
SD,2017-01-01,56910.0
SD,2018-01-01,59460.0
SD,2019-01-01,64260.0
SD,2020-01-01,70190.0
SD,2021-01-01,73890.0
SD,2022-01-01,67180.0
SD,2023-01-01,81740.0
SD,2024-01-01,79850.0
TN,1984-01-01,16780.0
TN,1985-01-01,17780.0
TN,1986-01-01,18260.0
TN,1987-01-01,21180.0
TN,1988-01-01,20860.0
TN,1989-01-01,22610.0
TN,1990-01-01,22590.0
TN,1991-01-01,24450.0
TN,1992-01-01,24320.0
TN,1993-01-01,25100.0
TN,1994-01-01,28640.0
TN,1995-01-01,29020.0
TN,1996-01-01,30790.0
TN,1997-01-01,30640.0
TN,1998-01-01,34090.0
TN,1999-01-01,36520.0
TN,2000-01-01,34100.0
TN,2001-01-01,35780.0
TN,2002-01-01,37030.0
TN,2003-01-01,37520.0
TN,2004-01-01,38070.0
TN,2005-01-01,39410.0
TN,2006-01-01,40690.0
TN,2007-01-01,41200.0
TN,2008-01-01,39700.0
TN,2009-01-01,40520.0
TN,2010-01-01,38590.0
TN,2011-01-01,42280.0
TN,2012-01-01,43000.0
TN,2013-01-01,43360.0
TN,2014-01-01,43720.0
TN,2015-01-01,47330.0
TN,2016-01-01,51340.0
TN,2017-01-01,55310.0
TN,2018-01-01,56060.0
TN,2019-01-01,56630.0
TN,2020-01-01,54970.0
TN,2021-01-01,62170.0
TN,2022-01-01,65380.0
TN,2023-01-01,72700.0
TN,2024-01-01,75860.0
TX,1984-01-01,23020.0
TX,1985-01-01,23740.0
TX,1986-01-01,24160.0
TX,1987-01-01,24720.0
TX,1988-01-01,24960.0
TX,1989-01-01,25890.0
TX,1990-01-01,28230.0
TX,1991-01-01,27730.0
TX,1992-01-01,27950.0
TX,1993-01-01,28730.0
TX,1994-01-01,30760.0
TX,1995-01-01,32040.0
TX,1996-01-01,33070.0
TX,1997-01-01,35080.0
TX,1998-01-01,35780.0
TX,1999-01-01,38690.0
TX,2000-01-01,38610.0
TX,2001-01-01,40860.0
TX,2002-01-01,40150.0
TX,2003-01-01,39270.0
TX,2004-01-01,41400.0
TX,2005-01-01,41420.0
TX,2006-01-01,43310.0
TX,2007-01-01,46050.0
TX,2008-01-01,46490.0
TX,2009-01-01,47480.0
TX,2010-01-01,47270.0
TX,2011-01-01,49050.0
TX,2012-01-01,51930.0
TX,2013-01-01,51410.0
TX,2014-01-01,53880.0
TX,2015-01-01,56470.0
TX,2016-01-01,58150.0
TX,2017-01-01,60090.0
TX,2018-01-01,59790.0
TX,2019-01-01,67440.0
TX,2020-01-01,68400.0
TX,2021-01-01,67400.0
TX,2022-01-01,74640.0
TX,2023-01-01,79060.0
TX,2024-01-01,81490.0
UT,1984-01-01,23060.0
UT,1985-01-01,25240.0
UT,1986-01-01,26280.0
UT,1987-01-01,26530.0
UT,1988-01-01,26310.0
UT,1989-01-01,30720.0
UT,1990-01-01,30140.0
UT,1991-01-01,28020.0
UT,1992-01-01,34250.0
UT,1993-01-01,35790.0
UT,1994-01-01,35720.0
UT,1995-01-01,36480.0
UT,1996-01-01,37040.0
UT,1997-01-01,42780.0
UT,1998-01-01,44300.0
UT,1999-01-01,46050.0
UT,2000-01-01,47550.0
UT,2001-01-01,47340.0
UT,2002-01-01,47860.0
UT,2003-01-01,49280.0
UT,2004-01-01,50870.0
UT,2005-01-01,54810.0
UT,2006-01-01,54630.0
UT,2007-01-01,53530.0
UT,2008-01-01,62540.0
UT,2009-01-01,58490.0
UT,2010-01-01,56700.0
UT,2011-01-01,55490.0
UT,2012-01-01,58340.0
UT,2013-01-01,61050.0
UT,2014-01-01,63380.0
UT,2015-01-01,66260.0
UT,2016-01-01,67480.0
UT,2017-01-01,69790.0
UT,2018-01-01,77070.0
UT,2019-01-01,84520.0
UT,2020-01-01,83990.0
UT,2021-01-01,87650.0
UT,2022-01-01,95800.0
UT,2023-01-01,101200.0
UT,2024-01-01,104000.0
VT,1984-01-01,22580.0
VT,1985-01-01,26000.0
VT,1986-01-01,24600.0
VT,1987-01-01,25420.0
VT,1988-01-01,28990.0
VT,1989-01-01,31300.0
VT,1990-01-01,31100.0
VT,1991-01-01,29160.0
VT,1992-01-01,32760.0
VT,1993-01-01,31070.0
VT,1994-01-01,35800.0
VT,1995-01-01,33820.0
VT,1996-01-01,32360.0
VT,1997-01-01,35050.0
VT,1998-01-01,39370.0
VT,1999-01-01,41580.0
VT,2000-01-01,39590.0
VT,2001-01-01,40790.0
VT,2002-01-01,43000.0
VT,2003-01-01,43260.0
VT,2004-01-01,47330.0
VT,2005-01-01,50700.0
VT,2006-01-01,51980.0
VT,2007-01-01,47390.0
VT,2008-01-01,50710.0
VT,2009-01-01,52320.0
VT,2010-01-01,55930.0
VT,2011-01-01,51860.0
VT,2012-01-01,55580.0
VT,2013-01-01,65510.0
VT,2014-01-01,60710.0
VT,2015-01-01,59490.0
VT,2016-01-01,60840.0
VT,2017-01-01,63680.0
VT,2018-01-01,70070.0
VT,2019-01-01,74310.0
VT,2020-01-01,67260.0
VT,2021-01-01,76080.0
VT,2022-01-01,72190.0
VT,2023-01-01,85190.0
VT,2024-01-01,85260.0
VA,1984-01-01,26530.0
VA,1985-01-01,28430.0
VA,1986-01-01,29720.0
VA,1987-01-01,30000.0
VA,1988-01-01,32650.0
VA,1989-01-01,34120.0
VA,1990-01-01,35070.0
VA,1991-01-01,36140.0
VA,1992-01-01,38200.0
VA,1993-01-01,36430.0
VA,1994-01-01,37650.0
VA,1995-01-01,36220.0
VA,1996-01-01,39210.0
VA,1997-01-01,42960.0
VA,1998-01-01,43350.0
VA,1999-01-01,45690.0
VA,2000-01-01,47160.0
VA,2001-01-01,50240.0
VA,2002-01-01,49630.0
VA,2003-01-01,54780.0
VA,2004-01-01,51140.0
VA,2005-01-01,51910.0
VA,2006-01-01,57120.0
VA,2007-01-01,59160.0
VA,2008-01-01,61990.0
VA,2009-01-01,60500.0
VA,2010-01-01,60370.0
VA,2011-01-01,62620.0
VA,2012-01-01,64630.0
VA,2013-01-01,65910.0
VA,2014-01-01,66160.0
VA,2015-01-01,61490.0
VA,2016-01-01,66450.0
VA,2017-01-01,70810.0
VA,2018-01-01,77150.0
VA,2019-01-01,81310.0
VA,2020-01-01,82210.0
VA,2021-01-01,80270.0
VA,2022-01-01,85170.0
VA,2023-01-01,96490.0
VA,2024-01-01,97720.0
WA,1984-01-01,25020.0
WA,1985-01-01,24000.0
WA,1986-01-01,26880.0
WA,1987-01-01,27320.0
WA,1988-01-01,32330.0
WA,1989-01-01,31960.0
WA,1990-01-01,32110.0
WA,1991-01-01,33970.0
WA,1992-01-01,33900.0
WA,1993-01-01,35660.0
WA,1994-01-01,33530.0
WA,1995-01-01,35570.0
WA,1996-01-01,36680.0
WA,1997-01-01,44560.0
WA,1998-01-01,47420.0
WA,1999-01-01,45470.0
WA,2000-01-01,42530.0
WA,2001-01-01,42490.0
WA,2002-01-01,45180.0
WA,2003-01-01,47510.0
WA,2004-01-01,49920.0
WA,2005-01-01,50650.0
WA,2006-01-01,54720.0
WA,2007-01-01,58080.0
WA,2008-01-01,56630.0
WA,2009-01-01,60390.0
WA,2010-01-01,56160.0
WA,2011-01-01,56850.0
WA,2012-01-01,62190.0
WA,2013-01-01,63920.0
WA,2014-01-01,59070.0
WA,2015-01-01,67240.0
WA,2016-01-01,70310.0
WA,2017-01-01,71540.0
WA,2018-01-01,79730.0
WA,2019-01-01,82450.0
WA,2020-01-01,81360.0
WA,2021-01-01,87650.0
WA,2022-01-01,89430.0
WA,2023-01-01,93440.0
WA,2024-01-01,97500.0
WV,1984-01-01,16840.0
WV,1985-01-01,15980.0
WV,1986-01-01,16460.0
WV,1987-01-01,17210.0
WV,1988-01-01,19350.0
WV,1989-01-01,21680.0
WV,1990-01-01,22140.0
WV,1991-01-01,23150.0
WV,1992-01-01,20270.0
WV,1993-01-01,22420.0
WV,1994-01-01,23560.0
WV,1995-01-01,24880.0
WV,1996-01-01,25250.0
WV,1997-01-01,27490.0
WV,1998-01-01,26700.0
WV,1999-01-01,29300.0
WV,2000-01-01,29410.0
WV,2001-01-01,29670.0
WV,2002-01-01,29360.0
WV,2003-01-01,32760.0
WV,2004-01-01,33370.0
WV,2005-01-01,36450.0
WV,2006-01-01,38420.0
WV,2007-01-01,42090.0
WV,2008-01-01,37990.0
WV,2009-01-01,40490.0
WV,2010-01-01,42780.0
WV,2011-01-01,41820.0
WV,2012-01-01,43550.0
WV,2013-01-01,43070.0
WV,2014-01-01,39550.0
WV,2015-01-01,42820.0
WV,2016-01-01,44350.0
WV,2017-01-01,46960.0
WV,2018-01-01,50570.0
WV,2019-01-01,53710.0
WV,2020-01-01,51970.0
WV,2021-01-01,46840.0
WV,2022-01-01,52460.0
WV,2023-01-01,60410.0
WV,2024-01-01,63150.0
WI,1984-01-01,20740.0
WI,1985-01-01,23250.0
WI,1986-01-01,26430.0
WI,1987-01-01,26370.0
WI,1988-01-01,29580.0
WI,1989-01-01,29120.0
WI,1990-01-01,30710.0
WI,1991-01-01,31130.0
WI,1992-01-01,33310.0
WI,1993-01-01,31770.0
WI,1994-01-01,35390.0
WI,1995-01-01,40960.0
WI,1996-01-01,40000.0
WI,1997-01-01,39600.0
WI,1998-01-01,41330.0
WI,1999-01-01,45670.0
WI,2000-01-01,45090.0
WI,2001-01-01,45350.0
WI,2002-01-01,45900.0
WI,2003-01-01,46270.0
WI,2004-01-01,45730.0
WI,2005-01-01,44650.0
WI,2006-01-01,51690.0
WI,2007-01-01,51280.0
WI,2008-01-01,51200.0
WI,2009-01-01,51240.0
WI,2010-01-01,50350.0
WI,2011-01-01,52060.0
WI,2012-01-01,53080.0
WI,2013-01-01,51730.0
WI,2014-01-01,58080.0
WI,2015-01-01,55430.0
WI,2016-01-01,59820.0
WI,2017-01-01,63480.0
WI,2018-01-01,62630.0
WI,2019-01-01,67350.0
WI,2020-01-01,67410.0
WI,2021-01-01,69940.0
WI,2022-01-01,73330.0
WI,2023-01-01,79690.0
WI,2024-01-01,82560.0
WY,1984-01-01,23820.0
WY,1985-01-01,22080.0
WY,1986-01-01,23560.0
WY,1987-01-01,27590.0
WY,1988-01-01,26420.0
WY,1989-01-01,29520.0
WY,1990-01-01,29460.0
WY,1991-01-01,29050.0
WY,1992-01-01,30210.0
WY,1993-01-01,29440.0
WY,1994-01-01,33140.0
WY,1995-01-01,31530.0
WY,1996-01-01,30950.0
WY,1997-01-01,33420.0
WY,1998-01-01,35250.0
WY,1999-01-01,37250.0
WY,2000-01-01,39630.0
WY,2001-01-01,39720.0
WY,2002-01-01,39760.0
WY,2003-01-01,42560.0
WY,2004-01-01,45400.0
WY,2005-01-01,44720.0
WY,2006-01-01,47040.0
WY,2007-01-01,48740.0
WY,2008-01-01,53340.0
WY,2009-01-01,52470.0
WY,2010-01-01,52200.0
WY,2011-01-01,54510.0
WY,2012-01-01,57510.0
WY,2013-01-01,67440.0
WY,2014-01-01,55690.0
WY,2015-01-01,60930.0
WY,2016-01-01,57830.0
WY,2017-01-01,59540.0
WY,2018-01-01,62540.0
WY,2019-01-01,65130.0
WY,2020-01-01,65450.0
WY,2021-01-01,71050.0
WY,2022-01-01,73090.0
WY,2023-01-01,77200.0
WY,2024-01-01,78680.0
